player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,rush_attempts_lead,rushing_yards_lead,rush_touchdowns_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,rush_attmpt_avg,rushing_yards_avg,rush_tds_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0022093,J.Fargas,2009101105,10/11/2009 0:00,9,0,1,1,11,18,0,0,0,14,0,1,1,10,24,0,0,0,3.7
00-0022093,J.Fargas,2009101808,10/18/2009 0:00,11,0,1,1,23,87,0,0,0,11.5,0,1,1,10.5,21,0,0,0,10.8
00-0022093,J.Fargas,2009102508,10/25/2009 0:00,23,0,3,3,8,67,0,0,0,11.33333333,0,1,1,14.66666667,43,0,0,0,12
00-0022093,J.Fargas,2009110108,11/1/2009 0:00,20,0,3,3,18,59,1,0,0,14.25,0,1.5,1.5,13,49,0,0,0,16.9
00-0022093,J.Fargas,2009111508,11/15/2009 0:00,0,0,0,2,10,41,1,0,0,15.4,0,1.8,1.8,14,51,0.2,0,0,10.1
00-0022093,J.Fargas,2009112212,11/22/2009 0:00,17,0,2,2,8,32,0,0,0,12.83333333,0,1.5,1.833333333,13.33333333,49.33333333,0.333333333,0,0,6.9
00-0022093,J.Fargas,2009112601,11/26/2009 0:00,4,0,1,1,12,63,0,0,0,13.33333333,0,1.666666667,2,13,50.66666667,0.333333333,0,0,7.7
00-0022093,J.Fargas,2009120607,12/6/2009 0:00,13,0,2,3,15,63,0,0,0,12.5,0,1.666666667,2,13.16666667,58.16666667,0.333333333,0,0,9.6
00-0022093,J.Fargas,2009121311,12/13/2009 0:00,6,0,1,2,9,21,1,0,0,12.83333333,0,1.833333333,2.333333333,11.83333333,54.16666667,0.333333333,0,0,9.7
,,,,,,,,,,,,,10,0,1.5,2.166666667,12,46.5,0.5,0,0,0
00-0022178,W.McGahee,2009092013,9/20/2009 0:00,10,0,2,2,15,79,2,0,0,31,1,4,5,10,44,1,0,0,22.9
00-0022178,W.McGahee,2009121301,12/13/2009 0:00,2,0,1,1,12,76,2,0,0,20.5,0.5,3,3.5,12.5,61.5,1.5,0,0,20.8
00-0022178,W.McGahee,2010100302,10/3/2010 0:00,2,0,2,4,14,39,1,0,0,14.33333333,0.333333333,2.333333333,2.666666667,12.33333333,66.33333333,1.666666667,0,0,12.1
00-0022178,W.McGahee,2010102402,10/24/2010 0:00,10,0,1,2,11,64,1,0,0,11.25,0.25,2.25,3,12.75,59.5,1.5,0,0,14.4
00-0022178,W.McGahee,2010112100,11/21/2010 0:00,-10,0,2,2,8,23,0,0,0,11,0.2,2,2.8,12.4,60.4,1.4,0,0,3.3
00-0022178,W.McGahee,2011091812,9/18/2011 0:00,5,0,1,2,28,101,1,0,0,7.5,0.166666667,2,2.666666667,11.66666667,54.16666667,1.166666667,0,0,20.6
00-0022178,W.McGahee,2011092504,9/25/2011 0:00,2,1,3,5,22,52,0,0,0,3.166666667,0,1.5,2.166666667,14.66666667,63.66666667,1.166666667,0,0,14.4
00-0022178,W.McGahee,2011100211,10/2/2011 0:00,10,0,2,2,15,103,0,0,0,1.833333333,0.166666667,1.666666667,2.666666667,15.83333333,59.16666667,0.833333333,0,0,16.3
00-0022178,W.McGahee,2011100910,10/9/2011 0:00,0,0,0,1,17,127,0,0,0,3.166666667,0.166666667,1.833333333,2.833333333,16.33333333,63.66666667,0.5,0,0,15.7
00-0022178,W.McGahee,2011121111,12/11/2011 0:00,2,0,1,1,17,34,0,0,0,2.833333333,0.166666667,1.5,2.333333333,16.83333333,78.33333333,0.333333333,0,0,4.6
00-0022178,W.McGahee,2011122400,12/24/2011 0:00,0,0,0,1,15,64,0,0,0,1.5,0.166666667,1.5,2.166666667,17.83333333,73.33333333,0.166666667,0,0,6.4
00-0022178,W.McGahee,2012010113,1/1/2012 0:00,0,0,0,1,28,145,0,0,0,3.166666667,0.166666667,1.166666667,2,19,80.16666667,0.166666667,0,0,17.5
00-0022178,W.McGahee,2012090912,9/9/2012 0:00,0,0,0,1,16,64,0,0,0,2.333333333,0.166666667,1,1.833333333,19,87.5,0,0,0,6.4
00-0022178,W.McGahee,2012091700,9/17/2012 0:00,11,0,2,2,22,113,2,0,0,2,0,0.5,1.166666667,18,89.5,0,0,0,29.4
00-0022178,W.McGahee,2012092311,9/23/2012 0:00,6,0,1,2,12,36,0,0,0,2.166666667,0,0.5,1.166666667,19.16666667,91.16666667,0.333333333,0,0,5.2
00-0022178,W.McGahee,2012093008,9/30/2012 0:00,23,0,6,6,19,112,1,0,0,3.166666667,0,0.666666667,1.333333333,18.33333333,76,0.333333333,0,0,28.5
00-0022178,W.McGahee,2012100709,10/7/2012 0:00,51,0,5,6,14,51,0,0,0,6.666666667,0,1.5,2.166666667,18.66666667,89,0.5,0,0,15.2
00-0022178,W.McGahee,2012101500,10/15/2012 0:00,42,0,4,5,17,56,0,0,0,15.16666667,0,2.333333333,3,18.5,86.83333333,0.5,0,0,13.8
00-0022178,W.McGahee,2012102811,10/28/2012 0:00,33,0,2,2,23,122,1,0,0,22.16666667,0,3,3.666666667,16.66666667,72,0.5,0,0,26.5
00-0022178,W.McGahee,2012110404,11/4/2012 0:00,4,0,1,1,23,66,0,0,0,27.66666667,0,3.333333333,3.833333333,17.83333333,81.66666667,0.666666667,0,0,8
00-0022178,W.McGahee,2012111100,11/11/2012 0:00,33,0,4,6,14,56,0,0,0,26.5,0,3.166666667,3.666666667,18,73.83333333,0.333333333,0,0,12.9
00-0022178,W.McGahee,2013100300,10/3/2013 0:00,0,0,0,2,26,72,1,0,0,31,0,3.666666667,4.333333333,18.33333333,77.16666667,0.333333333,0,0,13.2
00-0022178,W.McGahee,2013101302,10/13/2013 0:00,2,0,1,1,10,37,0,0,0,27.16666667,0,2.666666667,3.666666667,19.5,70.5,0.333333333,0,0,4.9
00-0022178,W.McGahee,2013102003,10/20/2013 0:00,0,0,0,1,11,39,0,0,0,19,0,2,2.833333333,18.83333333,68.16666667,0.333333333,0,0,3.9
00-0022178,W.McGahee,2013102702,10/27/2013 0:00,0,0,2,2,9,28,0,0,0,12,0,1.333333333,2.166666667,17.83333333,65.33333333,0.333333333,0,0,4.8
00-0022178,W.McGahee,2013120101,12/1/2013 0:00,0,0,2,2,14,0,1,0,0,6.5,0,1.333333333,2.166666667,15.5,49.66666667,0.166666667,0,0,8
00-0022178,W.McGahee,2013120802,12/8/2013 0:00,0,0,1,1,14,33,0,0,0,5.833333333,0,1.5,2.333333333,14,38.66666667,0.333333333,0,0,4.3
,,,,,,,,,,,,,0.333333333,0,1,1.5,14,34.83333333,0.333333333,0,0,0
00-0022250,W.Parker,2009092011,9/20/2009 0:00,3,0,1,1,14,47,0,0,0,5,0,1,1,13,19,0,0,0,6
00-0022250,W.Parker,2009092701,9/27/2009 0:00,36,1,2,2,25,93,0,0,0,4,0,1,1,13.5,33,0,0,0,20.9
,,,,,,,,,,,,,14.66666667,0.333333333,1.333333333,1.333333333,17.33333333,53,0,0,0,0
00-0022736,S.Jackson,2009092008,9/20/2009 0:00,15,0,4,6,17,104,0,0,0,0,0,0,2,16,67,0,0,1,18.9
00-0022736,S.Jackson,2009092707,9/27/2009 0:00,46,0,5,8,27,117,0,0,0,7.5,0,2,4,16.5,85.5,0,0,0.5,24.3
00-0022736,S.Jackson,2009100411,10/4/2009 0:00,6,0,3,4,23,79,0,0,0,20.33333333,0,3,5.333333333,20,96,0,0,0.333333333,11.5
00-0022736,S.Jackson,2009101107,10/11/2009 0:00,25,0,2,3,21,84,0,0,0,16.75,0,3,5,20.75,91.75,0,0,0.25,12.9
00-0022736,S.Jackson,2009101802,10/18/2009 0:00,78,0,6,8,16,50,0,0,0,18.4,0,2.8,4.6,20.8,90.2,0,0,0.2,18.8
00-0022736,S.Jackson,2009102505,10/25/2009 0:00,-1,0,1,2,23,134,0,0,0,28.33333333,0,3.333333333,5.166666667,20,83.5,0,0,0.166666667,17.3
00-0022736,S.Jackson,2009110104,11/1/2009 0:00,17,0,3,5,22,149,1,0,0,28.16666667,0,3.5,5.166666667,21.16666667,94.66666667,0,0,0,28.6
00-0022736,S.Jackson,2009111505,11/15/2009 0:00,45,0,9,13,26,131,1,0,0,28.5,0,3.333333333,5,22,102.1666667,0.166666667,0,0,35.6
00-0022736,S.Jackson,2009112209,11/22/2009 0:00,0,0,2,2,24,116,1,0,0,28.33333333,0,4,5.833333333,21.83333333,104.5,0.333333333,0,0,22.6
00-0022736,S.Jackson,2009112907,11/29/2009 0:00,26,0,4,4,23,89,1,0,0,27.33333333,0,3.833333333,5.5,22,110.6666667,0.5,0,0,21.5
00-0022736,S.Jackson,2009120602,12/6/2009 0:00,9,0,4,6,28,112,0,0,0,27.5,0,4.166666667,5.666666667,22.33333333,111.5,0.666666667,0,0,19.1
00-0022736,S.Jackson,2009121310,12/13/2009 0:00,6,0,2,4,19,47,0,0,1,16,0,3.833333333,5.333333333,24.33333333,121.8333333,0.666666667,0,0,6.3
00-0022736,S.Jackson,2009122007,12/20/2009 0:00,41,0,4,4,20,82,0,0,0,17.16666667,0,4,5.666666667,23.66666667,107.3333333,0.666666667,0,0.166666667,16.3
00-0022736,S.Jackson,2010010309,1/3/2010 0:00,0,0,0,2,20,63,0,0,0,21.16666667,0,4.166666667,5.5,23.33333333,96.16666667,0.5,0,0.166666667,6.3
00-0022736,S.Jackson,2010091208,9/12/2010 0:00,6,0,4,8,22,81,0,0,0,13.66666667,0,2.666666667,3.666666667,22.33333333,84.83333333,0.333333333,0,0.166666667,12.7
00-0022736,S.Jackson,2010091910,9/19/2010 0:00,50,0,4,5,20,73,0,0,0,14.66666667,0,3,4.666666667,22,79,0.166666667,0,0.166666667,16.3
00-0022736,S.Jackson,2010092607,9/26/2010 0:00,6,0,1,2,10,58,1,0,0,18.66666667,0,3,4.833333333,21.5,76.33333333,0,0,0.166666667,13.4
00-0022736,S.Jackson,2010100307,10/3/2010 0:00,54,0,3,3,22,70,0,0,0,18.16666667,0,2.5,4.166666667,18.5,67.33333333,0.166666667,0,0.166666667,15.4
00-0022736,S.Jackson,2010101004,10/10/2010 0:00,12,0,1,3,25,114,0,0,0,26.16666667,0,2.666666667,4,19,71.16666667,0.166666667,0,0,16.6
00-0022736,S.Jackson,2010101701,10/17/2010 0:00,2,0,1,2,29,109,1,0,0,21.33333333,0,2.166666667,3.833333333,19.83333333,76.5,0.166666667,0,0,21.1
00-0022736,S.Jackson,2010102407,10/24/2010 0:00,26,0,2,2,22,110,0,0,0,21.66666667,0,2.333333333,3.833333333,21.33333333,84.16666667,0.333333333,0,0,18.6
00-0022736,S.Jackson,2010103105,10/31/2010 0:00,4,0,1,1,23,59,0,0,0,25,0,2,2.833333333,21.33333333,89,0.333333333,0,0,7.3
00-0022736,S.Jackson,2010111410,11/14/2010 0:00,67,0,8,9,20,81,1,0,0,17.33333333,0,1.5,2.166666667,21.83333333,86.66666667,0.333333333,0,0,28.8
00-0022736,S.Jackson,2010112110,11/21/2010 0:00,7,0,3,3,11,54,0,0,0,27.5,0,2.666666667,3.333333333,23.5,90.5,0.333333333,0,0,9.1
00-0022736,S.Jackson,2010112810,11/28/2010 0:00,-6,0,1,3,29,72,0,0,0,19.66666667,0,2.666666667,3.333333333,21.66666667,87.83333333,0.333333333,0,0,7.6
00-0022736,S.Jackson,2010120511,12/5/2010 0:00,13,0,1,1,28,102,1,0,0,16.66666667,0,2.666666667,3.333333333,22.33333333,80.83333333,0.333333333,0,0,21.5
00-0022736,S.Jackson,2010121208,12/12/2010 0:00,38,0,4,4,16,96,0,0,0,18.5,0,2.666666667,3.166666667,22.16666667,79.66666667,0.333333333,0,0,17.4
00-0022736,S.Jackson,2010121900,12/19/2010 0:00,37,0,5,6,19,67,1,0,0,20.5,0,3,3.5,21.16666667,77.33333333,0.333333333,0,0,21.4
00-0022736,S.Jackson,2010122606,12/26/2010 0:00,19,0,3,3,24,48,1,0,0,26,0,3.666666667,4.333333333,20.5,78.66666667,0.5,0,0,15.7
00-0022736,S.Jackson,2011010215,1/2/2011 0:00,39,0,4,6,11,45,0,0,0,18,0,2.833333333,3.333333333,21.16666667,73.16666667,0.5,0,0,12.4
00-0022736,S.Jackson,2011100206,10/2/2011 0:00,19,1,4,8,17,45,0,0,0,23.33333333,0,3,3.833333333,21.16666667,71.66666667,0.5,0,0,16.4
00-0022736,S.Jackson,2011101605,10/16/2011 0:00,29,0,4,5,18,96,0,0,0,27.5,0.166666667,3.5,4.666666667,19.16666667,67.16666667,0.5,0,0,16.5
00-0022736,S.Jackson,2011102310,10/23/2011 0:00,3,0,4,5,18,70,1,0,0,30.16666667,0.166666667,4,5.333333333,17.5,66.16666667,0.333333333,0,0,17.3
00-0022736,S.Jackson,2011103004,10/30/2011 0:00,32,0,4,5,25,159,2,0,0,24.33333333,0.166666667,4,5.5,17.83333333,61.83333333,0.5,0,0,38.1
00-0022736,S.Jackson,2011110611,11/6/2011 0:00,12,0,1,2,29,130,0,0,0,23.5,0.166666667,3.833333333,5.333333333,18.83333333,77.16666667,0.666666667,0,0,18.2
00-0022736,S.Jackson,2011111310,11/13/2011 0:00,11,0,1,1,27,128,0,0,0,22.33333333,0.166666667,3.5,5.166666667,19.66666667,90.83333333,0.5,0,0,17.9
00-0022736,S.Jackson,2011112009,11/20/2011 0:00,19,0,3,5,15,42,0,0,0,17.66666667,0.166666667,3,4.333333333,22.33333333,104.6666667,0.5,0,0,9.1
00-0022736,S.Jackson,2011112704,11/27/2011 0:00,14,0,3,3,17,64,0,0,0,17.66666667,0,2.833333333,3.833333333,22,104.1666667,0.5,0,0,10.8
00-0022736,S.Jackson,2011120412,12/4/2011 0:00,11,0,1,1,10,19,0,0,0,15.16666667,0,2.666666667,3.5,21.83333333,98.83333333,0.5,0,0,4
00-0022736,S.Jackson,2011121200,12/12/2011 0:00,60,0,3,5,20,63,1,0,0,16.5,0,2.166666667,2.833333333,20.5,90.33333333,0.333333333,0,0,21.3
00-0022736,S.Jackson,2011121800,12/18/2011 0:00,72,0,9,10,18,71,0,0,0,21.16666667,0,2,2.833333333,19.66666667,74.33333333,0.166666667,0,0,23.3
00-0022736,S.Jackson,2011122409,12/24/2011 0:00,24,0,2,3,24,103,0,0,0,31.16666667,0,3.333333333,4.166666667,17.83333333,64.5,0.166666667,0,0,17.7
00-0022736,S.Jackson,2012010112,1/1/2012 0:00,15,0,1,2,16,76,0,0,0,33.33333333,0,3.5,4.5,17.33333333,60.33333333,0.166666667,0,0,10.1
00-0022736,S.Jackson,2012090905,9/9/2012 0:00,31,0,4,4,21,53,0,0,0,32.66666667,0,3.166666667,4,17.5,66,0.166666667,0,0,12.4
00-0022736,S.Jackson,2012092301,9/23/2012 0:00,5,0,2,2,11,29,0,0,0,35.5,0,3.333333333,4.166666667,18.16666667,64.16666667,0.166666667,0,0,5.4
00-0022736,S.Jackson,2012093005,9/30/2012 0:00,12,0,1,2,18,55,0,0,0,34.5,0,3.5,4.333333333,18.33333333,65.83333333,0.166666667,0,0,7.7
00-0022736,S.Jackson,2012101405,10/14/2012 0:00,28,0,3,5,12,52,0,0,0,26.5,0,3.166666667,3.833333333,18,64.5,0,0,0,11
00-0022736,S.Jackson,2012111110,11/11/2012 0:00,26,0,2,3,29,101,1,0,0,19.16666667,0,2.166666667,3,17,61.33333333,0,0,0,23.7
00-0022736,S.Jackson,2012111805,11/18/2012 0:00,5,0,2,4,13,81,0,0,0,19.5,0,2.166666667,3,17.83333333,61,0.166666667,0,0,10.6
00-0022736,S.Jackson,2012112510,11/25/2012 0:00,0,0,0,1,24,139,0,0,0,17.83333333,0,2.333333333,3.333333333,17.33333333,61.83333333,0.166666667,0,0,16.9
00-0022736,S.Jackson,2012120202,12/2/2012 0:00,69,0,5,7,21,48,0,0,0,12.66666667,0,1.666666667,2.833333333,17.83333333,76.16666667,0.166666667,0,0,16.7
00-0022736,S.Jackson,2012120908,12/9/2012 0:00,9,0,1,4,19,64,1,0,0,23.33333333,0,2.166666667,3.666666667,19.5,79.33333333,0.166666667,0,0,14.3
00-0022736,S.Jackson,2012121603,12/16/2012 0:00,73,0,8,10,13,73,0,0,0,22.83333333,0,2.166666667,4,19.66666667,80.83333333,0.333333333,0,0,22.6
00-0022736,S.Jackson,2012122308,12/23/2012 0:00,-4,0,1,2,19,81,1,0,0,30.33333333,0,3,4.833333333,19.83333333,84.33333333,0.333333333,0,0,14.7
00-0022736,S.Jackson,2012123015,12/30/2012 0:00,45,0,7,7,11,52,0,0,0,25.33333333,0,2.833333333,4.666666667,18.16666667,81,0.333333333,0,0,16.7
00-0022736,S.Jackson,2013090808,9/8/2013 0:00,45,0,5,8,11,77,0,0,0,32,0,3.666666667,5.166666667,17.83333333,76.16666667,0.333333333,0,0,17.2
00-0022736,S.Jackson,2013102708,10/27/2013 0:00,7,0,3,5,11,6,0,0,0,39.5,0,4.5,6.333333333,15.66666667,65.83333333,0.333333333,0,0,4.3
00-0022736,S.Jackson,2013110301,11/3/2013 0:00,19,0,3,4,13,57,0,0,0,29.16666667,0,4.166666667,6,14,58.83333333,0.333333333,0,0,10.6
00-0022736,S.Jackson,2013111000,11/10/2013 0:00,9,0,3,5,9,11,0,0,0,30.83333333,0,4.5,6,13,57.66666667,0.166666667,0,0,5
00-0022736,S.Jackson,2013111708,11/17/2013 0:00,24,0,2,2,11,41,0,0,0,20.16666667,0,3.666666667,5.166666667,12.33333333,47.33333333,0.166666667,0,0,8.5
00-0022736,S.Jackson,2013112100,11/21/2013 0:00,16,0,3,4,16,63,1,0,0,24.83333333,0,3.833333333,5.166666667,11,40.66666667,0,0,0,16.9
00-0022736,S.Jackson,2013120107,12/1/2013 0:00,0,0,1,1,23,84,2,0,0,20,0,3.166666667,4.666666667,11.83333333,42.5,0.166666667,0,0,21.4
00-0022736,S.Jackson,2013120813,12/8/2013 0:00,9,0,1,3,15,71,0,0,0,12.5,0,2.5,3.5,13.83333333,43.66666667,0.5,0,0,9
00-0022736,S.Jackson,2013121500,12/15/2013 0:00,5,0,4,6,15,38,2,0,0,12.83333333,0,2.166666667,3.166666667,14.5,54.5,0.5,0,0,20.3
00-0022736,S.Jackson,2013122300,12/23/2013 0:00,-4,0,2,2,16,53,1,0,0,10.5,0,2.333333333,3.5,14.83333333,51.33333333,0.833333333,0,0,12.9
00-0022736,S.Jackson,2013122900,12/29/2013 0:00,53,0,5,7,13,41,0,0,0,8.333333333,0,2.166666667,3,16,58.33333333,1,0,0,14.4
00-0022736,S.Jackson,2014090700,9/7/2014 0:00,0,0,1,3,12,52,0,0,0,13.16666667,0,2.666666667,3.833333333,16.33333333,58.33333333,1,0,0,6.2
00-0022736,S.Jackson,2014091402,9/14/2014 0:00,7,0,1,1,11,46,0,0,0,10.5,0,2.333333333,3.666666667,15.66666667,56.5,0.833333333,0,0,6.3
00-0022736,S.Jackson,2014092804,9/28/2014 0:00,13,0,2,2,13,49,0,0,0,11.66666667,0,2.333333333,3.666666667,13.66666667,50.16666667,0.5,0,0,8.2
00-0022736,S.Jackson,2014100506,10/5/2014 0:00,37,0,5,6,13,37,1,0,0,12.33333333,0,2.5,3.5,13.33333333,46.5,0.5,0,0,18.4
00-0022736,S.Jackson,2014101900,10/19/2014 0:00,3,0,1,1,8,22,0,0,0,17.66666667,0,2.666666667,3.5,13,46.33333333,0.333333333,0,0,3.5
00-0022736,S.Jackson,2014110906,11/9/2014 0:00,14,0,2,2,16,81,1,0,0,18.83333333,0,2.5,3.333333333,11.66666667,41.16666667,0.166666667,0,0,17.5
00-0022736,S.Jackson,2014111600,11/16/2014 0:00,6,0,2,3,17,41,0,0,0,12.33333333,0,2,2.5,12.16666667,47.83333333,0.333333333,0,0,6.7
00-0022736,S.Jackson,2014112300,11/23/2014 0:00,17,0,2,3,13,34,1,0,0,13.33333333,0,2.166666667,2.5,13,46,0.333333333,0,0,13.1
00-0022736,S.Jackson,2014120800,12/8/2014 0:00,26,0,2,2,16,50,1,0,0,15,0,2.333333333,2.833333333,13.33333333,44,0.5,0,0,15.6
00-0022736,S.Jackson,2014121400,12/14/2014 0:00,11,0,1,1,11,46,0,0,0,17.16666667,0,2.333333333,2.833333333,13.83333333,44.16666667,0.666666667,0,0,6.7
00-0022736,S.Jackson,2016010301,1/3/2016 0:00,20,0,1,1,14,35,1,0,0,12.83333333,0,1.666666667,2,13.5,45.66666667,0.5,0,0,12.5
,,,,,,,,,,,,,15.66666667,0,1.666666667,2,14.5,47.83333333,0.666666667,0,0,0
00-0022770,D.Ward,2009092009,9/20/2009 0:00,5,0,1,2,9,32,0,0,0,21,0,2,3,12,62,1,0,0,4.7
00-0022770,D.Ward,2009102506,10/25/2009 0:00,8,0,1,1,13,48,0,0,0,13,0,1.5,2.5,10.5,47,0.5,0,0,6.6
00-0022770,D.Ward,2009111501,11/15/2009 0:00,0,0,0,2,10,34,0,0,0,11.33333333,0,1.333333333,2,11.33333333,47.33333333,0.333333333,0,0,3.4
00-0022770,D.Ward,2009112900,11/29/2009 0:00,2,0,1,1,13,29,0,0,0,8.5,0,1,2,11,44,0.25,0,0,4.1
00-0022770,D.Ward,2009122011,12/20/2009 0:00,6,1,1,1,19,67,0,0,0,7.2,0,1,1.8,11.4,41,0.2,0,0,14.3
00-0022770,D.Ward,2010100309,10/3/2010 0:00,0,0,0,1,12,80,1,0,0,7,0.166666667,1,1.666666667,12.66666667,45.33333333,0.166666667,0,0,14
00-0022770,D.Ward,2012010104,1/1/2012 0:00,0,0,0,1,12,50,0,0,0,3.5,0.166666667,0.666666667,1.333333333,12.66666667,48.33333333,0.166666667,0,0,5
,,,,,,,,,,,,,2.666666667,0.166666667,0.5,1.166666667,13.16666667,51.33333333,0.166666667,0,0,0
00-0022821,M.Turner,2009092000,9/20/2009 0:00,5,0,1,1,28,105,1,0,0,0,0,0,1,22,65,0,0,0,21
00-0022821,M.Turner,2009101812,10/18/2009 0:00,16,0,2,2,13,30,1,0,0,2.5,0,0.5,1,25,85,0.5,0,0,12.6
00-0022821,M.Turner,2009110800,11/8/2009 0:00,14,0,2,3,18,166,2,0,0,7,0,1,1.333333333,21,66.66666667,0.666666667,0,0,35
00-0022821,M.Turner,2010091209,9/12/2010 0:00,7,0,1,1,19,42,0,0,0,8.75,0,1.25,1.75,20.25,91.5,1,0,0,5.9
00-0022821,M.Turner,2010092606,9/26/2010 0:00,11,0,2,3,30,114,1,0,0,8.4,0,1.2,1.6,20,81.6,0.8,0,0,23.5
00-0022821,M.Turner,2010100305,10/3/2010 0:00,28,0,3,4,16,50,0,0,0,8.833333333,0,1.333333333,1.833333333,21.66666667,87,0.833333333,0,0,10.8
00-0022821,M.Turner,2010101007,10/10/2010 0:00,0,0,0,2,20,139,0,0,0,13.5,0,1.833333333,2.333333333,20.66666667,84.5,0.833333333,0,0,16.9
00-0022821,M.Turner,2010101706,10/17/2010 0:00,4,0,1,2,15,45,0,0,0,12.66666667,0,1.666666667,2.5,19.33333333,90.16666667,0.666666667,0,0,5.9
00-0022821,M.Turner,2010102400,10/24/2010 0:00,23,0,2,3,23,121,2,0,0,10.66666667,0,1.5,2.5,19.66666667,92.66666667,0.5,0,0,31.4
00-0022821,M.Turner,2010112110,11/21/2010 0:00,-4,0,1,1,28,131,1,0,0,12.16666667,0,1.5,2.5,20.5,85.16666667,0.5,0,0,22.7
00-0022821,M.Turner,2010112805,11/28/2010 0:00,4,0,1,1,23,110,1,0,0,10.33333333,0,1.5,2.5,22,100,0.666666667,0,0,21.4
00-0022821,M.Turner,2010121207,12/12/2010 0:00,12,0,1,1,28,112,3,0,0,9.166666667,0,1.333333333,2.166666667,20.83333333,99.33333333,0.666666667,0,0,34.4
00-0022821,M.Turner,2010122700,12/27/2010 0:00,0,0,0,1,17,48,0,0,0,6.5,0,1,1.666666667,22.83333333,109.6666667,1.166666667,0,0,4.8
00-0022821,M.Turner,2011010211,1/2/2011 0:00,0,0,0,1,17,67,1,0,0,6.5,0,1,1.5,22.33333333,94.5,1.166666667,0,0,12.7
00-0022821,M.Turner,2011091105,9/11/2011 0:00,40,0,3,4,10,100,0,0,0,5.833333333,0,0.833333333,1.333333333,22.66666667,98.16666667,1.333333333,0,0,17
00-0022821,M.Turner,2011091814,9/18/2011 0:00,32,0,1,1,21,114,1,0,0,8.666666667,0,1,1.5,20.5,94.66666667,1,0,0,24.6
00-0022821,M.Turner,2011100210,10/2/2011 0:00,18,0,2,2,26,70,2,0,0,14.66666667,0,1,1.5,19.33333333,91.83333333,1,0,0,22.8
00-0022821,M.Turner,2011101606,10/16/2011 0:00,8,0,1,3,27,139,2,0,0,17,0,1.166666667,1.666666667,19.83333333,85.16666667,1.166666667,0,0,30.7
00-0022821,M.Turner,2011102303,10/23/2011 0:00,0,0,0,1,27,122,0,0,0,16.33333333,0,1.166666667,2,19.66666667,89.66666667,1,0,0,15.2
00-0022821,M.Turner,2011110606,11/6/2011 0:00,7,0,1,2,19,71,1,0,0,16.33333333,0,1.166666667,2,21.33333333,102,1,0,0,14.8
00-0022821,M.Turner,2011111308,11/13/2011 0:00,10,0,1,2,22,96,0,0,0,17.5,0,1.333333333,2.166666667,21.66666667,102.6666667,1,0,0,11.6
00-0022821,M.Turner,2011112001,11/20/2011 0:00,9,0,1,2,21,100,1,0,0,12.5,0,1,1.833333333,23.66666667,102,1,0,0,17.9
00-0022821,M.Turner,2011112703,11/27/2011 0:00,4,0,1,1,19,60,0,0,0,8.666666667,0,1,2,23.66666667,99.66666667,1,0,0,7.4
00-0022821,M.Turner,2011121106,12/11/2011 0:00,0,0,0,1,21,76,0,0,0,6.333333333,0,0.833333333,1.833333333,22.5,98,0.666666667,0,0,7.6
00-0022821,M.Turner,2011121500,12/15/2011 0:00,4,0,2,2,19,61,1,0,0,5,0,0.666666667,1.5,21.5,87.5,0.333333333,0,0,14.5
00-0022821,M.Turner,2011122600,12/26/2011 0:00,36,0,4,4,11,39,0,0,0,5.666666667,0,1,1.666666667,20.16666667,77.33333333,0.5,0,0,11.5
00-0022821,M.Turner,2012010110,1/1/2012 0:00,0,0,0,1,17,172,2,0,0,10.5,0,1.5,2,18.83333333,72,0.333333333,0,0,32.2
00-0022821,M.Turner,2012091700,9/17/2012 0:00,0,0,1,1,17,42,1,0,0,8.833333333,0,1.333333333,1.833333333,18,84.66666667,0.666666667,0,0,11.2
00-0022821,M.Turner,2012092310,9/23/2012 0:00,1,0,2,2,13,55,1,0,0,7.333333333,0,1.333333333,1.666666667,17.33333333,75,0.666666667,0,0,13.6
00-0022821,M.Turner,2012093004,9/30/2012 0:00,68,1,3,5,13,103,0,0,0,6.833333333,0,1.5,1.833333333,16.33333333,74.16666667,0.833333333,0,0,29.1
00-0022821,M.Turner,2012100700,10/7/2012 0:00,2,0,2,5,18,67,1,0,0,18.16666667,0.166666667,2,2.5,15,78.66666667,0.833333333,0,0,14.9
00-0022821,M.Turner,2012101400,10/14/2012 0:00,6,0,1,1,11,33,0,0,0,17.83333333,0.166666667,2,3,14.83333333,79.66666667,0.833333333,0,0,4.9
00-0022821,M.Turner,2012102805,10/28/2012 0:00,6,0,1,2,24,58,0,0,0,12.83333333,0.166666667,1.5,2.5,14.83333333,78.66666667,0.833333333,0,0,7.4
00-0022821,M.Turner,2012110411,11/4/2012 0:00,0,0,0,1,20,102,1,0,0,13.83333333,0.166666667,1.666666667,2.666666667,16,59.66666667,0.5,0,0,19.2
00-0022821,M.Turner,2012111106,11/11/2012 0:00,0,0,0,1,13,15,0,0,0,13.83333333,0.166666667,1.5,2.666666667,16.5,69.66666667,0.5,0,0,1.5
00-0022821,M.Turner,2012111802,11/18/2012 0:00,0,0,0,2,15,46,1,0,0,13.66666667,0.166666667,1.166666667,2.5,16.5,63,0.333333333,0,0,10.6
