player_id_lead,player_name_lead,game_id_lead,game_date,recieving_yards_lead,recieving_touchdowns_lead,receptions_lead,targets_lead,fumbles_lead,fumbles_lost_lead,recieving_yards_avg,recieving_tds_avg,receptions_avg,targets_avg,fumbles_avg,fumbles_lost_avg,Fpts
00-0029273,R.Turbin,2017091009,9/10/2017 0:00,-4,0,1,1,0,0,15.83333333,0.166666667,2.333333333,3.5,0,0,0.6
00-0029273,R.Turbin,2017091702,9/17/2017 0:00,8,0,1,1,0,0,13,0.166666667,2.166666667,3.166666667,0,0,1.8
00-0029273,R.Turbin,2017092405,9/24/2017 0:00,2,0,1,2,0,0,14.66666667,0.166666667,2,2.833333333,0,0,1.2
00-0029273,R.Turbin,2017100803,10/8/2017 0:00,13,0,2,2,0,0,9.5,0.166666667,1.5,2,0,0,3.3
00-0029273,R.Turbin,2017101600,10/16/2017 0:00,37,0,4,5,0,0,8,0.166666667,1.5,2,0,0,7.7
00-0029273,R.Turbin,2018100400,10/4/2018 0:00,0,0,0,1,0,0,12.33333333,0,1.833333333,2.5,0,0,0
00-0029273,R.Turbin,2018101406,10/14/2018 0:00,3,0,1,1,0,0,9.333333333,0,1.5,2,0,0,1.3
,,,,,,,,,,10.5,0,1.5,2,0,0,0
00-0029274,D.Wylie,2012121612,12/16/2012 0:00,6,0,1,2,0,0,0,0,0,2,0,0,1.6
00-0029274,D.Wylie,2012122305,12/23/2012 0:00,36,0,3,4,0,0,3,0,0.5,2,0,0,6.6
00-0029274,D.Wylie,2012123012,12/30/2012 0:00,11,0,2,4,0,0,14,0,1.333333333,2.666666667,0,0,3.1
,,,,,,,,,,13.25,0,1.5,3,0,0,0
00-0029317,E.Baker,2013122206,12/22/2013 0:00,12,0,2,3,0,0,46,0,4,4,0,0,3.2
00-0029317,E.Baker,2013122910,12/29/2013 0:00,-1,0,2,2,0,0,29,0,3,3.5,0,0,1.9
,,,,,,,,,,19,0,2.666666667,3,0,0,0
00-0029415,K.Martin,2012091607,9/16/2012 0:00,0,0,0,2,0,0,0,0,0,1,0,0,0
00-0029415,K.Martin,2012092311,9/23/2012 0:00,20,0,2,4,0,0,0,0,0,1.5,0,0,4
00-0029415,K.Martin,2012093001,9/30/2012 0:00,19,0,2,3,0,0,6.666666667,0,0.666666667,2.333333333,0,0,3.9
00-0029415,K.Martin,2012101411,10/14/2012 0:00,24,0,2,6,0,0,9.75,0,1,2.5,0,0,4.4
00-0029415,K.Martin,2012102105,10/21/2012 0:00,0,0,0,2,0,0,12.6,0,1.2,3.2,0,0,0
00-0029415,K.Martin,2012111111,11/11/2012 0:00,0,0,0,1,0,0,10.5,0,1,3,0,0,0
00-0029415,K.Martin,2012111807,11/18/2012 0:00,9,1,1,1,0,0,10.5,0,1,3,0,0,7.9
00-0029415,K.Martin,2012112200,11/22/2012 0:00,17,0,2,3,0,0,12,0.166666667,1.166666667,2.833333333,0,0,3.7
00-0029415,K.Martin,2012120208,12/2/2012 0:00,0,0,0,2,0,0,11.5,0.166666667,1.166666667,2.666666667,0,0,0
00-0029415,K.Martin,2012121000,12/10/2012 0:00,-4,0,1,3,0,0,8.333333333,0.166666667,0.833333333,2.5,0,0,0.6
00-0029415,K.Martin,2013091505,9/15/2013 0:00,37,0,2,2,0,0,3.666666667,0.166666667,0.666666667,2,0,0,5.7
00-0029415,K.Martin,2013092200,9/22/2013 0:00,35,0,2,3,0,0,9.833333333,0.166666667,1,2,0,0,5.5
00-0029415,K.Martin,2013092903,9/29/2013 0:00,6,0,1,6,0,0,15.66666667,0.166666667,1.333333333,2.333333333,0,0,1.6
00-0029415,K.Martin,2013100611,10/6/2013 0:00,14,0,1,1,0,0,15.16666667,0,1.333333333,3.166666667,0,0,2.4
00-0029415,K.Martin,2013101303,10/13/2013 0:00,12,0,2,2,0,0,14.66666667,0,1.166666667,2.833333333,0,0,3.2
00-0029415,K.Martin,2013111703,11/17/2013 0:00,32,0,2,5,0,0,16.66666667,0,1.5,2.833333333,0,0,5.2
00-0029415,K.Martin,2013112404,11/24/2013 0:00,12,0,1,2,0,0,22.66666667,0,1.666666667,3.166666667,0,0,2.2
00-0029415,K.Martin,2013120109,12/1/2013 0:00,27,0,1,1,0,0,18.5,0,1.5,3.166666667,0,0,3.7
00-0029415,K.Martin,2013120500,12/5/2013 0:00,28,1,4,6,0,0,17.16666667,0,1.333333333,2.833333333,0,0,12.8
00-0029415,K.Martin,2013121502,12/15/2013 0:00,13,0,1,3,0,0,20.83333333,0.166666667,1.833333333,2.833333333,0,0,2.3
00-0029415,K.Martin,2013122203,12/22/2013 0:00,35,1,4,6,0,0,20.66666667,0.166666667,1.833333333,3.166666667,0,0,13.5
00-0029415,K.Martin,2013122911,12/29/2013 0:00,2,0,1,3,0,0,24.5,0.333333333,2.166666667,3.833333333,0,0,1.2
00-0029415,K.Martin,2014092107,9/21/2014 0:00,16,0,1,2,0,0,19.5,0.333333333,2,3.5,0,0,2.6
00-0029415,K.Martin,2014092802,9/28/2014 0:00,0,0,0,1,0,0,20.16666667,0.333333333,2,3.5,0,0,0
00-0029415,K.Martin,2014100501,10/5/2014 0:00,7,0,1,1,0,0,15.66666667,0.333333333,1.833333333,3.5,0,0,1.7
00-0029415,K.Martin,2014102000,10/20/2014 0:00,5,0,1,1,0,0,12.16666667,0.166666667,1.333333333,2.666666667,0,0,1.5
00-0029415,K.Martin,2014110203,11/2/2014 0:00,0,0,0,1,0,0,10.83333333,0.166666667,1.333333333,2.333333333,0,0,0
00-0029415,K.Martin,2014111602,11/16/2014 0:00,6,0,1,1,0,0,5,0,0.666666667,1.5,0,0,1.6
00-0029415,K.Martin,2014112303,11/23/2014 0:00,0,0,0,1,0,0,5.666666667,0,0.666666667,1.166666667,0,0,0
00-0029415,K.Martin,2014113002,11/30/2014 0:00,32,0,1,1,0,0,3,0,0.5,1,0,0,4.2
00-0029415,K.Martin,2014120703,12/7/2014 0:00,12,0,1,3,0,0,8.333333333,0,0.666666667,1,0,0,2.2
00-0029415,K.Martin,2015092706,9/27/2015 0:00,33,1,3,3,0,0,9.166666667,0,0.666666667,1.333333333,0,0,12.3
00-0029415,K.Martin,2015101109,10/11/2015 0:00,23,0,2,2,0,0,13.83333333,0.166666667,1,1.666666667,0,0,4.3
00-0029415,K.Martin,2015101811,10/18/2015 0:00,39,0,1,2,0,0,17.66666667,0.166666667,1.333333333,1.833333333,0,0,4.9
00-0029415,K.Martin,2015112911,11/29/2015 0:00,8,0,1,1,0,0,23.16666667,0.166666667,1.333333333,2,0,0,1.8
00-0029415,K.Martin,2015120612,12/6/2015 0:00,45,0,3,8,0,0,24.5,0.166666667,1.5,2,0,0,7.5
00-0029415,K.Martin,2015121303,12/13/2015 0:00,23,1,3,4,0,0,26.66666667,0.166666667,1.833333333,3.166666667,0,0,11.3
00-0029415,K.Martin,2015122005,12/20/2015 0:00,26,0,3,4,0,0,28.5,0.333333333,2.166666667,3.333333333,0,0,5.6
00-0029415,K.Martin,2015122702,12/27/2015 0:00,68,0,7,11,0,0,27.33333333,0.166666667,2.166666667,3.5,0,0,13.8
00-0029415,K.Martin,2016010301,1/3/2016 0:00,4,0,1,2,0,0,34.83333333,0.166666667,3,5,0,0,1.4
,,,,,,,,,,29,0.166666667,3,5,0,0,0
00-0029435,D.Johnson,2012091604,9/16/2012 0:00,13,0,1,1,0,0,10,0,1,3,0,0,2.3
00-0029435,D.Johnson,2012092309,9/23/2012 0:00,84,0,5,11,0,0,11.5,0,1,2,0,0,13.4
00-0029435,D.Johnson,2012093012,9/30/2012 0:00,17,0,1,1,0,0,35.66666667,0,2.333333333,5,0,0,2.7
00-0029435,D.Johnson,2012111109,11/11/2012 0:00,32,0,1,1,0,0,31,0,2,4,0,0,4.2
00-0029435,D.Johnson,2012111800,11/18/2012 0:00,21,0,1,2,0,0,31.2,0,1.8,3.4,0,0,3.1
00-0029435,D.Johnson,2012112600,11/26/2012 0:00,13,0,2,2,0,0,29.5,0,1.666666667,3.166666667,0,0,3.3
00-0029435,D.Johnson,2012120213,12/2/2012 0:00,13,0,1,1,0,0,30,0,1.833333333,3,0,0,2.3
00-0029435,D.Johnson,2012120907,12/9/2012 0:00,20,0,2,2,0,0,30,0,1.833333333,3,0,0,4
00-0029435,D.Johnson,2012122307,12/23/2012 0:00,25,0,3,3,0,0,19.33333333,0,1.333333333,1.5,0,0,5.5
00-0029435,D.Johnson,2012123006,12/30/2012 0:00,8,0,1,4,0,0,20.66666667,0,1.666666667,1.833333333,0,0,1.8
00-0029435,D.Johnson,2013101307,10/13/2013 0:00,8,0,1,1,0,0,16.66666667,0,1.666666667,2.333333333,0,0,1.8
00-0029435,D.Johnson,2013102705,10/27/2013 0:00,6,0,1,1,0,0,14.5,0,1.666666667,2.166666667,0,0,1.6
00-0029435,D.Johnson,2013121505,12/15/2013 0:00,0,0,0,1,0,0,13.33333333,0,1.5,2,0,0,0
00-0029435,D.Johnson,2014090703,9/7/2014 0:00,1,0,1,3,0,0,11.16666667,0,1.333333333,2,0,0,1.1
00-0029435,D.Johnson,2014091412,9/14/2014 0:00,4,0,1,2,0,0,8,0,1.166666667,2.166666667,0,0,1.4
00-0029435,D.Johnson,2014092107,9/21/2014 0:00,56,1,2,2,0,0,4.5,0,0.833333333,2,0,0,13.6
00-0029435,D.Johnson,2014092802,9/28/2014 0:00,10,0,1,2,0,0,12.5,0.166666667,1,1.666666667,0,0,2
00-0029435,D.Johnson,2014100501,10/5/2014 0:00,0,0,0,2,0,0,12.83333333,0.166666667,1,1.833333333,0,0,0
00-0027997,G.Little,2013120802,12/8/2013 0:00,14,0,2,4,0,0,30.5,0.166666667,2.833333333,6.333333333,0,0,3.4
00-0027997,G.Little,2013121501,12/15/2013 0:00,68,0,4,7,0,0,24.66666667,0.166666667,2.5,5.5,0,0,10.8
00-0027997,G.Little,2013122206,12/22/2013 0:00,4,0,1,4,0,0,34.66666667,0.166666667,3,6.166666667,0,0,1.4
00-0027997,G.Little,2013122910,12/29/2013 0:00,9,0,1,4,0,0,15,0.166666667,2,5.333333333,0,0,1.9
00-0027997,G.Little,2014101905,10/19/2014 0:00,13,0,1,2,0,0,15.83333333,0.166666667,2,5,0,0,2.3
00-0027997,G.Little,2014102602,10/26/2014 0:00,42,0,3,5,0,0,18,0.166666667,1.833333333,4.166666667,0,0,7.2
00-0027997,G.Little,2014110600,11/6/2014 0:00,8,0,1,4,0,0,25,0,2,4.333333333,0,0,1.8
00-0027997,G.Little,2014120700,12/7/2014 0:00,6,0,1,1,0,0,24,0,1.833333333,4.333333333,0,0,1.6
,,,,,,,,,,13.66666667,0,1.333333333,3.333333333,0,0,0
00-0028000,D.Thomas,2011092503,9/25/2011 0:00,27,1,3,3,0,0,10,0,1,1,0,0,11.7
00-0028000,D.Thomas,2011101700,10/17/2011 0:00,12,0,1,1,0,0,18.5,0.5,2,2,0,0,2.2
00-0028000,D.Thomas,2011102300,10/23/2011 0:00,0,0,2,5,0,0,16.33333333,0.333333333,1.666666667,1.666666667,0,0,2
00-0028000,D.Thomas,2011112002,11/20/2011 0:00,0,0,0,1,0,0,12.25,0.25,1.75,2.5,0,0,0
00-0028000,D.Thomas,2011112401,11/24/2011 0:00,2,0,1,1,0,0,9.8,0.2,1.4,2.2,0,0,1.2
00-0028000,D.Thomas,2011121107,12/11/2011 0:00,9,0,2,2,0,0,8.5,0.166666667,1.333333333,2,0,0,2.9
00-0028000,D.Thomas,2012010100,1/1/2012 0:00,12,0,2,2,0,0,8.333333333,0.166666667,1.5,2.166666667,0,0,3.2
00-0028000,D.Thomas,2012090903,9/9/2012 0:00,32,0,1,3,0,0,5.833333333,0,1.333333333,2,0,0,4.2
00-0028000,D.Thomas,2012092306,9/23/2012 0:00,11,0,1,2,0,0,9.166666667,0,1.333333333,2.333333333,0,0,2.1
00-0028000,D.Thomas,2012093007,9/30/2012 0:00,6,0,1,1,0,0,11,0,1.166666667,1.833333333,0,0,1.6
00-0028000,D.Thomas,2012100705,10/7/2012 0:00,8,0,1,1,0,0,12,0,1.333333333,1.833333333,0,0,1.8
00-0028000,D.Thomas,2012102801,10/28/2012 0:00,3,0,1,2,0,0,13,0,1.333333333,1.833333333,0,0,1.3
00-0028000,D.Thomas,2012110407,11/4/2012 0:00,25,0,2,4,0,0,12,0,1.166666667,1.833333333,0,0,4.5
00-0028000,D.Thomas,2012111102,11/11/2012 0:00,34,0,5,6,0,0,14.16666667,0,1.166666667,2.166666667,0,0,8.4
00-0028000,D.Thomas,2012112507,11/25/2012 0:00,18,0,1,1,0,0,14.5,0,1.833333333,2.666666667,0,0,2.8
00-0028000,D.Thomas,2012120207,12/2/2012 0:00,19,0,2,2,0,0,15.66666667,0,1.833333333,2.5,0,0,3.9
00-0028000,D.Thomas,2013090803,9/8/2013 0:00,5,0,1,1,0,0,17.83333333,0,2,2.666666667,0,0,1.5
00-0028000,D.Thomas,2013091506,9/15/2013 0:00,10,0,1,1,0,0,17.33333333,0,2,2.666666667,0,0,2
00-0028000,D.Thomas,2013092203,9/22/2013 0:00,16,0,1,1,0,0,18.5,0,2,2.5,0,0,2.6
00-0028000,D.Thomas,2013093000,9/30/2013 0:00,1,0,1,1,0,0,17,0,1.833333333,2,0,0,1.1
00-0028000,D.Thomas,2013100604,10/6/2013 0:00,11,0,2,2,0,0,11.5,0,1.166666667,1.166666667,0,0,3.1
00-0028000,D.Thomas,2013102006,10/20/2013 0:00,-2,0,1,1,0,0,10.33333333,0,1.333333333,1.333333333,0,0,0.8
00-0028000,D.Thomas,2013102703,10/27/2013 0:00,5,1,1,1,0,0,6.833333333,0,1.166666667,1.166666667,0,0,7.5
00-0028000,D.Thomas,2013103100,10/31/2013 0:00,4,0,1,2,0,0,6.833333333,0.166666667,1.166666667,1.166666667,0,0,1.4
00-0028000,D.Thomas,2013111705,11/17/2013 0:00,2,0,1,1,0,0,5.833333333,0.166666667,1.166666667,1.333333333,0,0,1.2
00-0028000,D.Thomas,2013112406,11/24/2013 0:00,2,0,2,2,0,0,3.5,0.166666667,1.166666667,1.333333333,0,0,2.2
00-0028000,D.Thomas,2013120806,12/8/2013 0:00,4,0,1,1,0,0,3.666666667,0.166666667,1.333333333,1.5,0,0,1.4
00-0028000,D.Thomas,2013121504,12/15/2013 0:00,2,1,1,1,0,0,2.5,0.166666667,1.166666667,1.333333333,0,0,7.2
00-0028000,Dan.Thomas,2013122200,12/22/2013 0:00,3,0,1,2,0,0,3.166666667,0.333333333,1.166666667,1.333333333,0,0,1.3
00-0028000,DanielThomas,2014092111,9/21/2014 0:00,21,0,1,2,0,0,2.833333333,0.166666667,1.166666667,1.5,0,0,3.1
00-0028000,DanielThomas,2014092806,9/28/2014 0:00,25,0,1,2,0,0,5.666666667,0.166666667,1.166666667,1.5,0,0,3.5
00-0028000,Dn.Thomas,2014101902,10/19/2014 0:00,25,0,3,3,0,0,9.5,0.166666667,1.166666667,1.666666667,0,0,5.5
00-0028000,Dn.Thomas,2014102603,10/26/2014 0:00,12,0,2,2,0,0,13.33333333,0.166666667,1.333333333,1.833333333,0,0,3.2
00-0028000,Dn.Thomas,2014110205,11/2/2014 0:00,14,0,2,2,0,0,14.66666667,0.166666667,1.5,2,0,0,3.4
00-0028000,Da.Thomas,2014120100,12/1/2014 0:00,3,0,1,1,0,0,16.66666667,0,1.666666667,2.166666667,0,0,1.3
00-0028000,Da.Thomas,2014120704,12/7/2014 0:00,0,0,0,1,0,0,16.66666667,0,1.666666667,2,0,0,0
00-0028000,Dn. Thomas,2014121408,12/14/2014 0:00,20,0,2,4,0,0,13.16666667,0,1.5,1.833333333,0,0,4
00-0028000,Dn. Thomas,2014122805,12/28/2014 0:00,1,0,1,2,0,0,12.33333333,0,1.666666667,2.166666667,0,0,1.1
,,,,,,,,,,8.333333333,0,1.333333333,2,0,0,0
,,,,,,,,,,22,0,1,1,0,0,0
00-0028115,E.Royster,2011121100,12/11/2011 0:00,6,0,2,2,0,0,3,0,1,1,0,0,2.6
00-0028115,E.Royster,2011122406,12/24/2011 0:00,15,0,2,4,0,0,4.5,0,1.5,1.5,0,0,3.5
00-0028115,E.Royster,2012010107,1/1/2012 0:00,52,0,5,7,0,0,8,0,1.666666667,2.333333333,0,0,10.2
00-0028115,E.Royster,2012091609,9/16/2012 0:00,7,0,2,3,0,0,19,0,2.5,3.5,0,0,2.7
00-0028115,E.Royster,2012092304,9/23/2012 0:00,13,0,2,4,0,0,16.6,0,2.4,3.4,0,0,3.3
00-0028115,E.Royster,2012093011,9/30/2012 0:00,15,0,3,3,0,0,16,0,2.333333333,3.5,0,0,4.5
00-0028115,E.Royster,2012100700,10/7/2012 0:00,7,0,1,1,0,0,18,0,2.666666667,3.833333333,0,0,1.7
00-0028115,E.Royster,2012101410,10/14/2012 0:00,7,0,1,1,0,0,18.16666667,0,2.5,3.666666667,0,0,1.7
00-0028115,E.Royster,2012102100,10/21/2012 0:00,0,0,1,1,0,0,16.83333333,0,2.333333333,3.166666667,0,0,1
00-0028115,E.Royster,2012102808,10/28/2012 0:00,0,0,0,1,0,0,8.166666667,0,1.666666667,2.166666667,0,0,0
00-0028115,E.Royster,2012110400,11/4/2012 0:00,30,0,3,4,0,0,7,0,1.333333333,1.833333333,0,0,6
00-0028115,E.Royster,2012120900,12/9/2012 0:00,0,0,0,1,0,0,9.833333333,0,1.5,1.833333333,0,0,0
00-0028115,E.Royster,2012121604,12/16/2012 0:00,30,0,2,2,0,0,7.333333333,0,1,1.5,0,0,5
00-0028115,E.Royster,2013120808,12/8/2013 0:00,3,0,1,1,0,0,11.16666667,0,1.166666667,1.666666667,0,0,1.3
,,,,,,,,,,10.5,0,1.166666667,1.666666667,0,0,0
00-0028156,R.Taylor,2013092201,9/22/2013 0:00,11,0,2,3,0,0,11,0,1,1,0,0,3.1
00-0028156,R.Taylor,2013100602,10/6/2013 0:00,0,0,0,1,0,0,11,0,1.5,2,0,0,0
00-0028156,R.Taylor,2013111003,11/10/2013 0:00,4,0,1,1,0,1,7.333333333,0,1,1.666666667,0,0,0.4
00-0028156,R.Taylor,2013112800,11/28/2013 0:00,8,0,1,1,0,0,6.5,0,1,1.5,0,0.25,1.8
00-0028156,R.Taylor,2013120813,12/8/2013 0:00,7,0,2,2,0,0,6.8,0,1,1.4,0,0.2,2.7
00-0028156,R.Taylor,2013121512,12/15/2013 0:00,0,0,0,1,0,0,6.833333333,0,1.166666667,1.5,0,0.166666667,0
,,,,,,,,,,5,0,1,1.5,0,0.166666667,0
,,,,,,,,,,0,0,0,1,0,0,0
00-0028292,N.Bellore,2017120301,12/3/2017 0:00,1,1,1,1,0,0,23,0,1,1,0,0,7.1
00-0028292,N.Bellore,2018092313,9/23/2018 0:00,-5,0,1,1,0,0,12,0.5,1,1,0,0,0.5
00-0028292,N.Bellore,2018112200,11/22/2018 0:00,12,0,2,2,0,0,6.333333333,0.333333333,1,1,0,0,3.2
00-0028292,N.Bellore,2018123002,12/30/2018 0:00,8,0,1,1,0,0,7.75,0.25,1.25,1.25,0,0,1.8
00-0028292,N.Bellore,2019101302,10/13/2019 0:00,20,0,1,1,0,0,7.8,0.2,1.2,1.2,0,0,3
00-0028292,N.Bellore,2019122213,12/22/2019 0:00,3,1,1,1,0,0,9.833333333,0.166666667,1.166666667,1.166666667,0,0,7.3
,,,,,,,,,,6.5,0.333333333,1.166666667,1.166666667,0,0,0
00-0028362,M.Preston,2012121700,12/17/2012 0:00,31,0,2,3,0,0,11,0,1,1,0,0,5.1
00-0028362,M.Preston,2012122300,12/23/2012 0:00,17,0,2,3,0,0,21,0,1.5,2,0,0,3.7
00-0028362,M.Preston,2013092208,9/22/2013 0:00,4,0,1,1,0,0,19.66666667,0,1.666666667,2.333333333,0,0,1.4
00-0028362,M.Preston,2013120809,12/8/2013 0:00,6,0,1,1,0,0,15.75,0,1.5,2,0,0,1.6
00-0028362,M.Preston,2013121509,12/15/2013 0:00,27,2,3,5,0,0,13.8,0,1.4,1.8,0,0,17.7
,,,,,,,,,,16,0.333333333,1.666666667,2.333333333,0,0,0
,,,,,,,,,,0,0,0,1,0,0,0
00-0028492,H.Hynoski,2011091900,9/19/2011 0:00,8,0,1,2,0,0,4,0,1,1,0,0,1.8
00-0028492,H.Hynoski,2011092505,9/25/2011 0:00,0,0,0,1,0,0,6,0,1,1.5,0,0,0
00-0028492,H.Hynoski,2011100209,10/2/2011 0:00,5,0,1,2,0,0,4,0,0.666666667,1.333333333,0,0,1.5
00-0028492,H.Hynoski,2011112800,11/28/2011 0:00,10,0,1,1,0,0,4.25,0,0.75,1.5,0,0,2
00-0028492,H.Hynoski,2011121113,12/11/2011 0:00,12,0,2,3,0,0,5.4,0,0.8,1.4,0,0,3.2
00-0028492,H.Hynoski,2011121803,12/18/2011 0:00,13,0,2,2,0,0,6.5,0,1,1.666666667,0,0,3.3
00-0028492,H.Hynoski,2012010106,1/1/2012 0:00,31,0,4,4,0,0,8,0,1.166666667,1.833333333,0,0,7.1
00-0028492,H.Hynoski,2012090500,9/5/2012 0:00,1,0,1,1,0,0,11.83333333,0,1.666666667,2.166666667,0,0,1.1
00-0028492,H.Hynoski,2012091600,9/16/2012 0:00,5,0,1,1,0,0,12,0,1.833333333,2.166666667,0,0,1.5
00-0028492,H.Hynoski,2012092000,9/20/2012 0:00,15,0,2,2,0,0,12,0,1.833333333,2,0,0,3.5
00-0028492,H.Hynoski,2012093012,9/30/2012 0:00,0,0,1,1,0,0,12.83333333,0,2,2.166666667,0,0,1
00-0028492,H.Hynoski,2012101409,10/14/2012 0:00,0,0,0,1,0,0,10.83333333,0,1.833333333,1.833333333,0,0,0
00-0028492,H.Hynoski,2012102100,10/21/2012 0:00,3,0,1,1,0,0,8.666666667,0,1.5,1.666666667,0,0,1.3
00-0028492,H.Hynoski,2012110410,11/4/2012 0:00,8,0,1,1,0,0,4,0,1,1.166666667,0,0,1.8
00-0028492,H.Hynoski,2012112511,11/25/2012 0:00,0,0,0,2,0,0,5.166666667,0,1,1.166666667,0,0,0
00-0028492,H.Hynoski,2012120911,12/9/2012 0:00,9,0,2,3,0,0,4.333333333,0,0.833333333,1.333333333,0,0,2.9
00-0028492,H.Hynoski,2012122309,12/23/2012 0:00,8,0,1,1,0,0,3.333333333,0,0.833333333,1.5,0,0,1.8
00-0028492,H.Hynoski,2012123006,12/30/2012 0:00,1,1,1,1,0,0,4.666666667,0,0.833333333,1.5,0,0,7.1
00-0028492,H.Hynoski,2013090812,9/8/2013 0:00,0,0,0,1,0,0,4.833333333,0.166666667,1,1.5,0,0,0
00-0028492,H.Hynoski,2013092210,9/22/2013 0:00,5,0,1,1,0,0,4.333333333,0.166666667,0.833333333,1.5,0,0,1.5
,,,,,,,,,,3.833333333,0.166666667,0.833333333,1.5,0,0,0
00-0028574,M.Madu,2011122407,12/24/2011 0:00,42,0,4,6,0,0,8,0,2,2,0,0,8.2
00-0028574,M.Madu,2012010110,1/1/2012 0:00,19,0,3,3,0,0,25,0,3,4,0,0,4.9
,,,,,,,,,,23,0,3,3.666666667,0,0,0
,,,,,,,,,,0,0,0,1,0,0,0
00-0029183,D.Noble,2013122904,12/29/2013 0:00,1,0,1,2,0,0,62,1,1,1,0,0,1.1
,,,,,,,,,,31.5,0.5,1,1.5,0,0,0
00-0029388,D.Thompson,2012123002,12/30/2012 0:00,26,0,4,4,0,0,25,0,1,2,0,0,6.6
00-0029388,D.Thompson,2013092900,9/29/2013 0:00,50,0,4,5,0,0,25.5,0,2.5,3,0,0,9
00-0029388,D.Thompson,2013100604,10/6/2013 0:00,11,0,2,7,0,0,33.66666667,0,3,3.666666667,0,0,3.1
00-0029388,D.Thompson,2013110308,11/3/2013 0:00,24,0,3,4,0,0,28,0,2.75,4.5,0,0,5.4
00-0029388,D.Thompson,2013111001,11/10/2013 0:00,0,0,0,1,0,0,27.2,0,2.8,4.4,0,0,0
00-0029388,D.Thompson,2013111701,11/17/2013 0:00,11,0,1,3,0,0,22.66666667,0,2.333333333,3.833333333,0,0,2.1
00-0029388,D.Thompson,2015121306,12/13/2015 0:00,36,0,1,1,0,0,20.33333333,0,2.333333333,4,0,0,4.6
00-0029388,D.Thompson,2016010309,1/3/2016 0:00,45,0,1,2,0,0,22,0,1.833333333,3.5,0,0,5.5
00-0029388,D.Thompson,2016102000,10/20/2016 0:00,4,0,1,2,0,0,21.16666667,0,1.333333333,3,0,0,1.4
00-0029388,D.Thompson,2016103100,10/31/2016 0:00,0,0,0,1,0,0,20,0,1.166666667,2.166666667,0,0,0
00-0029388,D.Thompson,2016112007,11/20/2016 0:00,10,0,1,1,0,0,16,0,0.666666667,1.666666667,0,0,2
00-0029388,D.Thompson,2016112703,11/27/2016 0:00,44,1,5,9,0,0,17.66666667,0,0.833333333,1.666666667,0,0,15.4
00-0029388,D.Thompson,2016120402,12/4/2016 0:00,19,0,2,3,0,0,23.16666667,0.166666667,1.5,2.666666667,0,0,3.9
00-0029388,D.Thompson,2016121103,12/11/2016 0:00,28,0,2,4,0,0,20.33333333,0.166666667,1.666666667,3,0,0,4.8
00-0029388,D.Thompson,2016121802,12/18/2016 0:00,110,0,8,10,0,0,17.5,0.166666667,1.833333333,3.333333333,0,0,22
00-0029388,D.Thompson,2016122402,12/24/2016 0:00,34,1,3,4,0,0,35.16666667,0.166666667,3,4.666666667,0,0,12.4
00-0029388,D.Thompson,2017010105,1/1/2017 0:00,0,0,0,2,0,0,40.83333333,0.333333333,3.5,5.166666667,0,0,0
00-0029388,D.Thompson,2017091001,9/10/2017 0:00,15,0,1,2,0,0,39.16666667,0.333333333,3.333333333,5.333333333,0,0,2.5
00-0029388,D.Thompson,2017091707,9/17/2017 0:00,57,1,4,5,0,0,34.33333333,0.166666667,2.666666667,4.166666667,0,0,15.7
00-0029388,D.Thompson,2017092403,9/24/2017 0:00,9,0,1,2,0,0,40.66666667,0.333333333,3,4.5,0,0,1.9
00-0029388,D.Thompson,2017092800,9/28/2017 0:00,44,0,5,9,0,0,37.5,0.333333333,2.833333333,4.166666667,0,0,9.4
00-0029388,D.Thompson,2017102200,10/22/2017 0:00,107,0,4,4,0,0,26.5,0.333333333,2.333333333,4,0,0,17.7
00-0029388,D.Thompson,2017102901,10/29/2017 0:00,5,0,1,1,0,0,38.66666667,0.166666667,2.5,4,0,0,1.5
00-0029388,D.Thompson,2017110200,11/2/2017 0:00,81,1,7,10,0,0,39.5,0.166666667,2.666666667,3.833333333,0,0,21.1
00-0029388,D.Thompson,2017111200,11/12/2017 0:00,10,0,1,4,0,0,50.5,0.333333333,3.666666667,5.166666667,0,0,2
00-0029388,D.Thompson,2017111907,11/19/2017 0:00,36,0,3,8,0,0,42.66666667,0.166666667,3.166666667,5,0,0,6.6
00-0029388,D.Thompson,2017112603,11/26/2017 0:00,6,0,1,2,0,0,47.16666667,0.166666667,3.5,6,0,0,1.6
00-0029388,D.Thompson,2017120302,12/3/2017 0:00,21,0,2,8,0,0,40.83333333,0.166666667,2.833333333,4.833333333,0,0,4.1
00-0029388,D.Thompson,2017121000,12/10/2017 0:00,34,0,1,1,0,0,26.5,0.166666667,2.5,5.5,0,0,4.4
00-0029388,D.Thompson,2017121700,12/17/2017 0:00,16,0,1,4,0,0,31.33333333,0.166666667,2.5,5.5,0,0,2.6
00-0029388,D.Thompson,2017122404,12/24/2017 0:00,91,0,4,5,0,0,20.5,0,1.5,4.5,0,0,13.1
00-0029388,D.Thompson,2017123104,12/31/2017 0:00,23,0,2,3,0,0,34,0,2,4.666666667,0,0,4.3
00-0029388,D.Thompson,2018090910,9/9/2018 0:00,27,0,3,5,0,0,31.83333333,0,1.833333333,3.833333333,0,0,5.7
00-0029388,D.Thompson,2018091613,9/16/2018 0:00,33,0,4,5,0,1,35.33333333,0,2.166666667,4.333333333,0,0,6.3
